CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProduct,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15682639,Marshall,642,France,Male,32,3,0,2,1,1,88698.83,0
15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,63030.97,0
15759805,Pinto,582,France,Female,32,4,0,2,1,0,59668.81,0
15767864,Fulton,628,France,Male,33,6,0,2,0,0,184230.23,0
15769948,Palerma,737,Germany,Male,35,0,133377.8,1,0,1,64050.19,0
15686345,McCaffrey,828,Spain,Male,34,9,0,2,1,1,81853.98,0
15688071,Collins,609,Spain,Male,53,10,0,1,1,1,154642.91,0
15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,145679.6,0
15667521,Crawford,631,France,Female,22,3,0,2,0,0,30781.77,0
15750243,Genovese,830,Spain,Male,40,4,0,2,0,1,81622.52,0
15695475,Maclean,645,France,Male,29,1,130131.08,2,0,1,196474.35,0
15689176,Fabro,663,France,Male,46,3,0,2,0,1,176276.1,0
15652955,Price,678,Spain,Male,30,0,0,1,1,0,35113.08,0
15668958,Chatfield,521,France,Male,30,2,107316.09,1,1,0,64299.82,0
15631054,Volkova,625,France,Female,24,1,0,2,1,1,180969.55,0
15581479,Archer,523,France,Male,30,1,83181.29,1,1,1,138176.78,0
15577478,Ch'iu,714,France,Female,72,3,0,1,1,1,86733.61,0
15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
15692317,Craig,722,France,Male,30,5,0,2,1,0,166376.54,0
15570417,Chien,579,France,Male,35,1,0,2,1,0,4460.2,0
15779059,Timms,670,France,Female,38,4,119624.54,2,1,1,110472.12,0
15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28,0
15645103,Su,812,Germany,Male,25,5,54817.55,1,1,0,131660.31,0
15623828,Akobundu,682,France,Male,30,4,0,1,0,1,161465.31,0
15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
15623471,Marcelo,607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0
15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
15769499,Lampungmeiua,545,Spain,Female,74,3,0,2,1,1,161326.73,0
15798521,Tai,675,Spain,Male,33,3,0,2,1,0,45348.08,0
15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
15812197,Kline,850,France,Male,38,7,80293.98,1,0,0,126555.74,0
15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0
15692991,Wood,710,Spain,Female,38,4,0,2,1,1,136390.88,0
15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,166038.27,0
15699598,Smith,723,France,Female,20,4,0,2,1,1,140385.33,0
15599131,Dilke,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
15586970,Pinto,695,Germany,Male,52,8,103023.26,1,1,1,22485.64,0
15625698,Dumetochukwu,624,Spain,Female,23,6,0,2,0,1,196668.51,0
15790497,Ross,503,Spain,Male,37,6,0,2,0,0,136506.86,0
15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0
15750929,Burgess,702,Spain,Male,39,8,0,2,1,0,99654.13,0
15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,20207.02,0
15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
15748856,Liang,664,France,Male,32,10,107209.73,1,1,1,112340.2,0
15589195,Bluett,766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0
15699911,Chapman,461,Spain,Female,35,8,0,1,1,0,132295.95,0
15692583,Udobata,678,France,Female,32,5,0,2,1,0,90284.47,0
15591257,Ejimofor,796,France,Male,24,8,0,2,1,0,61349.37,0
15696098,Palermo,498,France,Female,31,10,0,2,1,0,13892.57,0
15645517,Philip,850,Spain,Male,22,2,0,2,1,1,9684.52,0
15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0
15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
15784092,Henderson,732,France,Male,36,7,126195.81,1,1,1,133172.48,0
15624347,Fokine,651,France,Male,40,4,0,2,1,1,147715.83,0
15621687,Mackay,813,France,Male,34,0,0,2,1,0,43169.15,0
15604295,Wei,543,France,Male,36,6,0,2,1,0,176728.28,0
15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
15673055,Sung,494,Spain,Male,38,7,0,2,1,1,6203.66,0
15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
15782219,Fanucci,703,Spain,Male,29,9,0,2,1,0,50679.48,0
15746410,Thompson,432,Spain,Male,38,7,0,2,1,0,150580.88,0
15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
15590476,Onochie,589,France,Male,28,7,0,2,1,0,151645.96,0
15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
15618182,Ndubueze,678,France,Female,38,2,0,2,0,0,115068.99,0
15678886,Golubev,679,Germany,Male,38,7,110555.37,2,1,0,46522.68,0
15616330,Liao,595,France,Male,31,4,0,2,1,0,189995.86,0
15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,0
15626608,Howarde,479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
15723250,Teng,519,France,Male,42,8,0,2,1,1,101485.72,0
15759381,Johnson,617,Spain,Male,61,7,91070.43,1,1,1,101839.77,0
15585241,Butcher,756,Spain,Male,29,2,117412.19,2,1,0,4888.91,0
15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
15672704,Jackson,809,France,Female,24,4,0,2,1,0,193518.76,0
15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
15647301,Bray,549,Germany,Female,45,3,143734.01,2,1,1,96404.38,0
15750258,Ann,675,France,Female,32,2,155663.31,1,1,0,97658.66,0
15628205,Greco,571,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
15733974,Mao,500,Spain,Male,37,9,125822.21,1,1,0,111698,0
15762110,Anderson,628,France,Male,37,0,0,2,1,1,171707.93,0
15706899,Ma,559,France,Male,34,4,0,2,1,1,66721.98,0
15732660,Black,769,France,Female,27,2,0,1,1,1,57876.05,0
15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
15614220,Benson,750,France,Male,22,5,0,2,0,1,105125.65,0
15645269,Duncan,583,France,Female,42,4,0,2,1,0,17439.66,0
15698510,Onwudiwe,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92,0
15763625,Hazon,793,Spain,Male,41,9,0,2,1,0,152153.74,0
15605965,Henderson,630,France,Male,43,9,0,2,1,1,34338.04,0
15601688,Piccio,546,France,Male,28,8,0,1,1,0,159254.29,0
15575581,Dickson,614,Germany,Female,30,3,131344.52,2,1,0,54776.64,0
15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
15616529,Hsieh,613,Spain,Male,34,3,0,1,1,1,41724.72,0
15773906,Doherty,655,France,Male,38,4,0,2,0,0,110527.71,0
15722993,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
15589754,Malloy,652,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
15766887,Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
15768006,Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
15741295,Yefimova,615,France,Male,49,3,0,2,1,1,49872.33,0
15811327,Pan,700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0
15690664,Liang,729,Spain,Male,37,10,0,2,1,0,100862.54,0
15752731,Millar,615,France,Female,30,9,0,1,1,0,87347.82,0
15600997,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
15750776,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44,0
15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
15633419,Brooks,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
15702430,Ignatyeva,548,France,Female,35,10,0,1,1,1,31299.71,0
15710456,Balmain,607,France,Female,27,2,0,2,1,0,63495.86,0
15650351,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
15590820,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
15697789,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
15808182,Beneventi,478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0
15721292,Atkins,719,Spain,Male,39,5,0,2,1,0,145759.7,0
15604217,Williams,726,France,Male,34,9,0,2,0,0,14121.61,0
15651369,Wright,626,France,Male,21,1,0,2,1,0,66232.23,0
15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
15570326,Wilkins,621,France,Male,34,6,0,2,1,1,99128.13,0
15624428,Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
15600992,Madukaego,652,France,Male,36,1,0,2,1,1,151314.98,0
15755649,Winter-Irving,584,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
15795228,Stewart,756,France,Male,37,3,132623.6,1,1,1,58974,0
15589257,Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
15639882,She,528,France,Male,30,2,128262.72,2,1,0,50771.16,0
15636935,Rischbieth,797,France,Female,29,1,0,2,1,1,132975.39,0
15686909,Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
15573769,Fiorentini,764,France,Female,24,7,0,2,1,0,186105.99,0
15578866,Hughes,676,France,Female,43,2,0,1,1,1,55119.53,0

